clip_filename,relative_path,label,duration_sec,device,split
const_üsküdar01_clip035.wav,construction\const_üsküdar01_clip035.wav,construction,2.0,Zoom H4essential,val
cc_vs08_clip004.wav,crowd_chatter\cc_vs08_clip004.wav,crowd_chatter,,Zoom H4essential,val
siren_police03_clip003.wav,siren\siren_police03_clip003.wav,siren,2.25,Zoom H4essential,val
cc_vs03_clip012.wav,crowd_chatter\cc_vs03_clip012.wav,crowd_chatter,,Zoom H4essential,val
bs_ozyegin7_clip003.wav,bird_sounds\bs_ozyegin7_clip003.wav,bird_sounds,,Zoom H4essential,val
tr_aurangabad01_clip049.wav,traffic\tr_aurangabad01_clip049.wav,traffic,2.0,Zoom H4essential,val
tr_aurangabad01_clip044.wav,traffic\tr_aurangabad01_clip044.wav,traffic,2.0,Zoom H4essential,val
const_bozcaada02_clip019.wav,construction\const_bozcaada02_clip019.wav,construction,2.0,Zoom H4essential,val
pt_shuttle01_clip033.WAV,public_transport\pt_shuttle01_clip033.WAV,public_transport,,Zoom H4essential,val
bs_ozyegin16_clip009.wav,bird_sounds\bs_ozyegin16_clip009.wav,bird_sounds,,Zoom H4essential,val
wtr_koru32_clip007.wav,wind_trees\wtr_koru32_clip007.wav,wind_trees,,Zoom H4essential,val
const_bozcaada02_clip030.wav,construction\const_bozcaada02_clip030.wav,construction,2.0,Zoom H4essential,val
wtr_koru31_clip003.wav,wind_trees\wtr_koru31_clip003.wav,wind_trees,,Zoom H4essential,val
const_bozcaada01_clip011.wav,construction\const_bozcaada01_clip011.wav,construction,2.0,Zoom H4essential,val
siren_ambulance01_clip005.wav,siren\siren_ambulance01_clip005.wav,siren,2.0,Zoom H4essential,val
tr_tophanelioğlu01_clip008.wav,traffic\tr_tophanelioğlu01_clip008.wav,traffic,,Zoom H4essential,val
pt_bus01_clip041.WAV,public_transport\pt_bus01_clip041.WAV,public_transport,,Zoom H4essential,val
siren_tornado01_clip044.wav,siren\siren_tornado01_clip044.wav,siren,2.0,Zoom H4essential,test
wtr_koru32_clip001.wav,wind_trees\wtr_koru32_clip001.wav,wind_trees,,Zoom H4essential,test
const_üsküdar01_clip057.wav,construction\const_üsküdar01_clip057.wav,construction,2.0,Zoom H4essential,test
siren_ambulance02_clip015.wav,siren\siren_ambulance02_clip015.wav,siren,2.0,Zoom H4essential,test
siren_tornado01_clip047.wav,siren\siren_tornado01_clip047.wav,siren,2.0,Zoom H4essential,test
cc_vs08_clip007.wav,crowd_chatter\cc_vs08_clip007.wav,crowd_chatter,,Zoom H4essential,test
cc_vs04_clip037.wav,crowd_chatter\cc_vs04_clip037.wav,crowd_chatter,,Zoom H4essential,test
tr_aurangabad01_clip015.wav,traffic\tr_aurangabad01_clip015.wav,traffic,2.0,Zoom H4essential,test
ft_koru24_clip004.wav,footsteps\ft_koru24_clip004.wav,footsteps,,Zoom H4essential,test
ft_koru23_clip004.wav,footsteps\ft_koru23_clip004.wav,footsteps,,Zoom H4essential,test
wtr_koru32_clip005.wav,wind_trees\wtr_koru32_clip005.wav,wind_trees,,Zoom H4essential,test
pt_shuttle01_clip011.WAV,public_transport\pt_shuttle01_clip011.WAV,public_transport,,Zoom H4essential,test
ft_koru33_clip005.wav,footsteps\ft_koru33_clip005.wav,footsteps,,Zoom H4essential,test
ft_koru27_clip001.wav,footsteps\ft_koru27_clip001.wav,footsteps,,Zoom H4essential,test
ft_koru33_clip013.wav,footsteps\ft_koru33_clip013.wav,footsteps,,Zoom H4essential,test
bs_ozyegin15_clip023.wav,bird_sounds\bs_ozyegin15_clip023.wav,bird_sounds,,Zoom H4essential,test
wtr_koru03_clip006.wav,wind_trees\wtr_koru03_clip006.wav,wind_trees,,Zoom H4essential,test
const_üsküdar01_clip023.wav,construction\const_üsküdar01_clip023.wav,construction,2.0,Zoom H4essential,test
pt_shuttle01_clip044.WAV,public_transport\pt_shuttle01_clip044.WAV,public_transport,,Zoom H4essential,test
const_üsküdar01_clip008.wav,construction\const_üsküdar01_clip008.wav,construction,2.0,Zoom H4essential,test
cc_vs04_clip041.wav,crowd_chatter\cc_vs04_clip041.wav,crowd_chatter,,Zoom H4essential,test
const_üsküdar01_clip060.wav,construction\const_üsküdar01_clip060.wav,construction,2.0,Zoom H4essential,test
cc_vs04_clip017.wav,crowd_chatter\cc_vs04_clip017.wav,crowd_chatter,,Zoom H4essential,test
bs_ozyegin17_clip002.wav,bird_sounds\bs_ozyegin17_clip002.wav,bird_sounds,,Zoom H4essential,test
wtr_forest01_clip021.wav,wind_trees\wtr_forest01_clip021.wav,wind_trees,2.0,Zoom H4essential,test
siren_anma01_clip002.wav,siren\siren_anma01_clip002.wav,siren,2.0,Zoom H4essential,test
siren_police01_clip005.wav,siren\siren_police01_clip005.wav,siren,2.0,Zoom H4essential,test
ft_koru23_clip016.wav,footsteps\ft_koru23_clip016.wav,footsteps,,Zoom H4essential,test
ft_koru33_clip002.wav,footsteps\ft_koru33_clip002.wav,footsteps,,Zoom H4essential,test
const_bozcaada01_clip002.wav,construction\const_bozcaada01_clip002.wav,construction,2.0,Zoom H4essential,test
tr_aurangabad01_clip065.wav,traffic\tr_aurangabad01_clip065.wav,traffic,2.0,Zoom H4essential,test
siren_ambulance03_clip018.wav,siren\siren_ambulance03_clip018.wav,siren,2.0,Zoom H4essential,test
tr_aurangabad01_clip003.wav,traffic\tr_aurangabad01_clip003.wav,traffic,2.0,Zoom H4essential,test
siren_tornado01_clip013.wav,siren\siren_tornado01_clip013.wav,siren,2.0,Zoom H4essential,test
ft_koru12_clip002.wav,footsteps\ft_koru12_clip002.wav,footsteps,,Zoom H4essential,test
wtr_vs01_clip001.wav,wind_trees\wtr_vs01_clip001.wav,wind_trees,,Zoom H4essential,test
ft_koru23_clip003.wav,footsteps\ft_koru23_clip003.wav,footsteps,,Zoom H4essential,test
tr_aurangabad01_clip037.wav,traffic\tr_aurangabad01_clip037.wav,traffic,2.0,Zoom H4essential,test
siren_police03_clip002.wav,siren\siren_police03_clip002.wav,siren,2.5,Zoom H4essential,test
siren_police02_clip016.wav,siren\siren_police02_clip016.wav,siren,2.0,Zoom H4essential,test
siren_ambulance03_clip022.wav,siren\siren_ambulance03_clip022.wav,siren,2.0,Zoom H4essential,test
siren_anma01_clip012.wav,siren\siren_anma01_clip012.wav,siren,2.0,Zoom H4essential,test
const_üsküdar01_clip041.wav,construction\const_üsküdar01_clip041.wav,construction,2.0,Zoom H4essential,test
wtr_koru30_clip009.wav,wind_trees\wtr_koru30_clip009.wav,wind_trees,,Zoom H4essential,test
const_üsküdar01_clip007.wav,construction\const_üsküdar01_clip007.wav,construction,2.0,Zoom H4essential,test
cc_vs04_clip012.wav,crowd_chatter\cc_vs04_clip012.wav,crowd_chatter,,Zoom H4essential,test
cc_vs03_clip017.wav,crowd_chatter\cc_vs03_clip017.wav,crowd_chatter,,Zoom H4essential,test
bs_ozyegin16_clip008.wav,bird_sounds\bs_ozyegin16_clip008.wav,bird_sounds,,Zoom H4essential,test
pt_plane02_clip012.wav,public_transport\pt_plane02_clip012.wav,public_transport,2.0,Zoom H4essential,test
tr_aurangabad01_clip050.wav,traffic\tr_aurangabad01_clip050.wav,traffic,2.0,Zoom H4essential,test
pt_mar01_clip002.wav,public_transport\pt_mar01_clip002.wav,public_transport,,Zoom H4essential,test
tr_aurangabad01_clip062.wav,traffic\tr_aurangabad01_clip062.wav,traffic,2.0,Zoom H4essential,test
bs_ozyegin5_clip010.wav,bird_sounds\bs_ozyegin5_clip010.wav,bird_sounds,,Zoom H4essential,test
cc_vs03_clip027.wav,crowd_chatter\cc_vs03_clip027.wav,crowd_chatter,,Zoom H4essential,test
ft_site01_clip004.wav,footsteps\ft_site01_clip004.wav,footsteps,,Zoom H4essential,test
bs_ozyegin8_clip003.wav,bird_sounds\bs_ozyegin8_clip003.wav,bird_sounds,,Zoom H4essential,test
cc_vs07_clip003.wav,crowd_chatter\cc_vs07_clip003.wav,crowd_chatter,,Zoom H4essential,test
siren_tornado01_clip032.wav,siren\siren_tornado01_clip032.wav,siren,2.0,Zoom H4essential,test
bs_ozyegin13_clip006.wav,bird_sounds\bs_ozyegin13_clip006.wav,bird_sounds,,Zoom H4essential,test
wtr_koru30_clip008.wav,wind_trees\wtr_koru30_clip008.wav,wind_trees,,Zoom H4essential,test
bs_ozyegin15_clip014.wav,bird_sounds\bs_ozyegin15_clip014.wav,bird_sounds,,Zoom H4essential,test
tr_aurangabad01_clip009.wav,traffic\tr_aurangabad01_clip009.wav,traffic,2.0,Zoom H4essential,test
wtr_koru20_clip006.wav,wind_trees\wtr_koru20_clip006.wav,wind_trees,,Zoom H4essential,test
bs_ozyegin11_clip009.wav,bird_sounds\bs_ozyegin11_clip009.wav,bird_sounds,,Zoom H4essential,test
wtr_forest01_clip011.wav,wind_trees\wtr_forest01_clip011.wav,wind_trees,2.0,Zoom H4essential,test
pt_plane02_clip011.wav,public_transport\pt_plane02_clip011.wav,public_transport,2.0,Zoom H4essential,test
pt_shuttle01_clip015.WAV,public_transport\pt_shuttle01_clip015.WAV,public_transport,,Zoom H4essential,test
siren_ambulance03_clip019.wav,siren\siren_ambulance03_clip019.wav,siren,2.0,Zoom H4essential,test
bs_ozyegin10_clip003.wav,bird_sounds\bs_ozyegin10_clip003.wav,bird_sounds,,Zoom H4essential,test
bs_ozyegin8_clip006.wav,bird_sounds\bs_ozyegin8_clip006.wav,bird_sounds,,Zoom H4essential,test
cc_mar02_clip006.wav,crowd_chatter\cc_mar02_clip006.wav,crowd_chatter,,Zoom H4essential,test
ft_koru33_clip001.wav,footsteps\ft_koru33_clip001.wav,footsteps,,Zoom H4essential,test
bs_ozyegin16_clip023.wav,bird_sounds\bs_ozyegin16_clip023.wav,bird_sounds,,Zoom H4essential,test
tr_aurangabad01_clip047.wav,traffic\tr_aurangabad01_clip047.wav,traffic,2.0,Zoom H4essential,test
pt_mar01_clip005.wav,public_transport\pt_mar01_clip005.wav,public_transport,,Zoom H4essential,test
siren_tornado01_clip025.wav,siren\siren_tornado01_clip025.wav,siren,2.0,Zoom H4essential,test
siren_ambulance02_clip016.wav,siren\siren_ambulance02_clip016.wav,siren,2.0,Zoom H4essential,test
siren_anma01_clip021.wav,siren\siren_anma01_clip021.wav,siren,2.0,Zoom H4essential,test
bs_ozyegin15_clip009.wav,bird_sounds\bs_ozyegin15_clip009.wav,bird_sounds,,Zoom H4essential,test
const_bozcaada02_clip013.wav,construction\const_bozcaada02_clip013.wav,construction,2.0,Zoom H4essential,test
wtr_vs03_clip003.wav,wind_trees\wtr_vs03_clip003.wav,wind_trees,,Zoom H4essential,test
wtr_vs03_clip002.wav,wind_trees\wtr_vs03_clip002.wav,wind_trees,,Zoom H4essential,test
const_bozcaada02_clip033.wav,construction\const_bozcaada02_clip033.wav,construction,2.0,Zoom H4essential,test
pt_shuttle01_clip019.WAV,public_transport\pt_shuttle01_clip019.WAV,public_transport,,Zoom H4essential,test
const_üsküdar01_clip011.wav,construction\const_üsküdar01_clip011.wav,construction,2.0,Zoom H4essential,test
pt_plane01_clip011.wav,public_transport\pt_plane01_clip011.wav,public_transport,2.0,Zoom H4essential,test
bs_ozyegin11_clip010.wav,bird_sounds\bs_ozyegin11_clip010.wav,bird_sounds,,Zoom H4essential,test
const_bozcaada02_clip035.wav,construction\const_bozcaada02_clip035.wav,construction,2.0,Zoom H4essential,test
const_bozcaada03_clip009.wav,construction\const_bozcaada03_clip009.wav,construction,2.0,Zoom H4essential,test
cc_vs03_clip055.wav,crowd_chatter\cc_vs03_clip055.wav,crowd_chatter,,Zoom H4essential,test
tr_aurangabad01_clip024.wav,traffic\tr_aurangabad01_clip024.wav,traffic,2.0,Zoom H4essential,test
cc_vs01_clip003.wav,crowd_chatter\cc_vs01_clip003.wav,crowd_chatter,,Zoom H4essential,test
wtr_koru29_clip005.wav,wind_trees\wtr_koru29_clip005.wav,wind_trees,,Zoom H4essential,test
pt_bus01_clip003.WAV,public_transport\pt_bus01_clip003.WAV,public_transport,,Zoom H4essential,test
ft_koru09_clip001.wav,footsteps\ft_koru09_clip001.wav,footsteps,,Zoom H4essential,test
bs_ozyegin16_clip024.wav,bird_sounds\bs_ozyegin16_clip024.wav,bird_sounds,,Zoom H4essential,test
bs_ozyegin16_clip001.wav,bird_sounds\bs_ozyegin16_clip001.wav,bird_sounds,,Zoom H4essential,test
pt_bus01_clip027.WAV,public_transport\pt_bus01_clip027.WAV,public_transport,,Zoom H4essential,test
siren_ambulance03_clip021.wav,siren\siren_ambulance03_clip021.wav,siren,2.0,Zoom H4essential,test
ft_koru23_clip022.wav,footsteps\ft_koru23_clip022.wav,footsteps,,Zoom H4essential,test
pt_plane01_clip013.wav,public_transport\pt_plane01_clip013.wav,public_transport,2.0,Zoom H4essential,test
bs_ozyegin16_clip004.wav,bird_sounds\bs_ozyegin16_clip004.wav,bird_sounds,,Zoom H4essential,test
cc_vs03_clip019.wav,crowd_chatter\cc_vs03_clip019.wav,crowd_chatter,,Zoom H4essential,test
ft_koru22_clip011.wav,footsteps\ft_koru22_clip011.wav,footsteps,,Zoom H4essential,test
wtr_koru33_clip001.wav,wind_trees\wtr_koru33_clip001.wav,wind_trees,,Zoom H4essential,test
tr_aurangabad01_clip068.wav,traffic\tr_aurangabad01_clip068.wav,traffic,2.0,Zoom H4essential,test
cc_vs07_clip001.wav,crowd_chatter\cc_vs07_clip001.wav,crowd_chatter,,Zoom H4essential,test
wtr_koru29_clip010.wav,wind_trees\wtr_koru29_clip010.wav,wind_trees,,Zoom H4essential,test
tr_aurangabad01_clip020.wav,traffic\tr_aurangabad01_clip020.wav,traffic,2.0,Zoom H4essential,test
ft_koru22_clip010.wav,footsteps\ft_koru22_clip010.wav,footsteps,,Zoom H4essential,test
siren_ambulance03_clip003.wav,siren\siren_ambulance03_clip003.wav,siren,2.0,Zoom H4essential,test
ft_home02_clip002.wav,footsteps\ft_home02_clip002.wav,footsteps,2.0,Zoom H4essential,test
tr_aurangabad01_clip001.wav,traffic\tr_aurangabad01_clip001.wav,traffic,2.0,Zoom H4essential,test
cc_mar02_clip003.wav,crowd_chatter\cc_mar02_clip003.wav,crowd_chatter,,Zoom H4essential,test
pt_bus01_clip008.WAV,public_transport\pt_bus01_clip008.WAV,public_transport,,Zoom H4essential,test
cc_vs03_clip035.wav,crowd_chatter\cc_vs03_clip035.wav,crowd_chatter,,Zoom H4essential,test
wtr_iphone01_clip004.wav,wind_trees\wtr_iphone01_clip004.wav,wind_trees,2.0,Zoom H4essential,test
const_bozcaada01_clip032.wav,construction\const_bozcaada01_clip032.wav,construction,2.0,Zoom H4essential,test
cc_vs03_clip023.wav,crowd_chatter\cc_vs03_clip023.wav,crowd_chatter,,Zoom H4essential,test
const_üsküdar01_clip046.wav,construction\const_üsküdar01_clip046.wav,construction,2.0,Zoom H4essential,test
bs_ozyegin11_clip003.wav,bird_sounds\bs_ozyegin11_clip003.wav,bird_sounds,,Zoom H4essential,test
const_üsküdar01_clip036.wav,construction\const_üsküdar01_clip036.wav,construction,2.0,Zoom H4essential,test
ft_koru22_clip001.wav,footsteps\ft_koru22_clip001.wav,footsteps,,Zoom H4essential,test
cc_vs08_clip003.wav,crowd_chatter\cc_vs08_clip003.wav,crowd_chatter,,Zoom H4essential,test
wtr_koru03_clip002.wav,wind_trees\wtr_koru03_clip002.wav,wind_trees,,Zoom H4essential,test
pt_plane01_clip029.wav,public_transport\pt_plane01_clip029.wav,public_transport,1.684,Zoom H4essential,test
wtr_koru31_clip005.wav,wind_trees\wtr_koru31_clip005.wav,wind_trees,,Zoom H4essential,test
cc_vs04_clip006.wav,crowd_chatter\cc_vs04_clip006.wav,crowd_chatter,,Zoom H4essential,test
tr_tophanelioğlu02_clip006.wav,traffic\tr_tophanelioğlu02_clip006.wav,traffic,,Zoom H4essential,test
tr_aurangabad01_clip013.wav,traffic\tr_aurangabad01_clip013.wav,traffic,2.0,Zoom H4essential,test
const_üsküdar01_clip006.wav,construction\const_üsküdar01_clip006.wav,construction,2.0,Zoom H4essential,test
bs_ozyegin12_clip003.wav,bird_sounds\bs_ozyegin12_clip003.wav,bird_sounds,,Zoom H4essential,test
wtr_forest01_clip031.wav,wind_trees\wtr_forest01_clip031.wav,wind_trees,2.0,Zoom H4essential,test
const_üsküdar01_clip040.wav,construction\const_üsküdar01_clip040.wav,construction,2.0,Zoom H4essential,test
bs_ozyegin16_clip020.wav,bird_sounds\bs_ozyegin16_clip020.wav,bird_sounds,,Zoom H4essential,test
ft_koru13_clip002.wav,footsteps\ft_koru13_clip002.wav,footsteps,,Zoom H4essential,test
tr_aurangabad01_clip005.wav,traffic\tr_aurangabad01_clip005.wav,traffic,2.0,Zoom H4essential,test
tr_tophanelioğlu01_clip006.wav,traffic\tr_tophanelioğlu01_clip006.wav,traffic,,Zoom H4essential,test
ft_koru08_clip002.wav,footsteps\ft_koru08_clip002.wav,footsteps,,Zoom H4essential,test
siren_police02_clip013.wav,siren\siren_police02_clip013.wav,siren,2.0,Zoom H4essential,test
siren_ambulance03_clip010.wav,siren\siren_ambulance03_clip010.wav,siren,2.0,Zoom H4essential,test
const_bozcaada02_clip015.wav,construction\const_bozcaada02_clip015.wav,construction,2.0,Zoom H4essential,test
pt_plane02_clip002.wav,public_transport\pt_plane02_clip002.wav,public_transport,2.0,Zoom H4essential,test
const_bozcaada02_clip004.wav,construction\const_bozcaada02_clip004.wav,construction,2.0,Zoom H4essential,test
cc_vs01_clip004.wav,crowd_chatter\cc_vs01_clip004.wav,crowd_chatter,,Zoom H4essential,test
tr_tophanelioğlu09_clip004.wav,traffic\tr_tophanelioğlu09_clip004.wav,traffic,,Zoom H4essential,test
cc_vs08_clip010.wav,crowd_chatter\cc_vs08_clip010.wav,crowd_chatter,,Zoom H4essential,test
siren_tornado01_clip011.wav,siren\siren_tornado01_clip011.wav,siren,2.0,Zoom H4essential,test
bs_ozyegin16_clip010.wav,bird_sounds\bs_ozyegin16_clip010.wav,bird_sounds,,Zoom H4essential,test
wtr_forest01_clip001.wav,wind_trees\wtr_forest01_clip001.wav,wind_trees,2.0,Zoom H4essential,test
wtr_forest01_clip005.wav,wind_trees\wtr_forest01_clip005.wav,wind_trees,2.0,Zoom H4essential,test
cc_mar06_clip001.wav,crowd_chatter\cc_mar06_clip001.wav,crowd_chatter,,Zoom H4essential,test
pt_mar04_clip002.wav,public_transport\pt_mar04_clip002.wav,public_transport,,Zoom H4essential,test
tr_tophanelioğlu05_clip001.wav,traffic\tr_tophanelioğlu05_clip001.wav,traffic,,Zoom H4essential,test
pt_bus01_clip036.WAV,public_transport\pt_bus01_clip036.WAV,public_transport,,Zoom H4essential,test
ft_koru13_clip004.wav,footsteps\ft_koru13_clip004.wav,footsteps,,Zoom H4essential,test
cc_vs03_clip001.wav,crowd_chatter\cc_vs03_clip001.wav,crowd_chatter,,Zoom H4essential,test
siren_ambulance03_clip001.wav,siren\siren_ambulance03_clip001.wav,siren,2.0,Zoom H4essential,test
const_üsküdar01_clip039.wav,construction\const_üsküdar01_clip039.wav,construction,2.0,Zoom H4essential,test
bs_ozyegin15_clip003.wav,bird_sounds\bs_ozyegin15_clip003.wav,bird_sounds,,Zoom H4essential,test
ft_koru22_clip012.wav,footsteps\ft_koru22_clip012.wav,footsteps,,Zoom H4essential,test
tr_tophanelioğlu03_clip005.wav,traffic\tr_tophanelioğlu03_clip005.wav,traffic,,Zoom H4essential,test
tr_aurangabad01_clip002.wav,traffic\tr_aurangabad01_clip002.wav,traffic,2.0,Zoom H4essential,test
pt_mar02_clip001.wav,public_transport\pt_mar02_clip001.wav,public_transport,2.021,Zoom H4essential,test
bs_ozyegin16_clip012.wav,bird_sounds\bs_ozyegin16_clip012.wav,bird_sounds,,Zoom H4essential,test
tr_aurangabad01_clip069.wav,traffic\tr_aurangabad01_clip069.wav,traffic,2.0,Zoom H4essential,test
ft_koru33_clip007.wav,footsteps\ft_koru33_clip007.wav,footsteps,,Zoom H4essential,test
pt_plane01_clip002.wav,public_transport\pt_plane01_clip002.wav,public_transport,2.0,Zoom H4essential,test
ft_koru07_clip007.wav,footsteps\ft_koru07_clip007.wav,footsteps,,Zoom H4essential,test
cc_mar04_clip004.wav,crowd_chatter\cc_mar04_clip004.wav,crowd_chatter,,Zoom H4essential,test
wtr_koru20_clip002.wav,wind_trees\wtr_koru20_clip002.wav,wind_trees,,Zoom H4essential,test
bs_ozyegin9_clip003.wav,bird_sounds\bs_ozyegin9_clip003.wav,bird_sounds,,Zoom H4essential,test
const_üsküdar01_clip029.wav,construction\const_üsküdar01_clip029.wav,construction,2.0,Zoom H4essential,test
pt_mar02_clip002.wav,public_transport\pt_mar02_clip002.wav,public_transport,,Zoom H4essential,test
pt_shuttle01_clip022.WAV,public_transport\pt_shuttle01_clip022.WAV,public_transport,,Zoom H4essential,test
bs_ozyegin12_clip007.wav,bird_sounds\bs_ozyegin12_clip007.wav,bird_sounds,,Zoom H4essential,test
bs_ozyegin14_clip010.wav,bird_sounds\bs_ozyegin14_clip010.wav,bird_sounds,2.031,Zoom H4essential,test
pt_shuttle01_clip020.WAV,public_transport\pt_shuttle01_clip020.WAV,public_transport,,Zoom H4essential,test
bs_ozyegin15_clip025.wav,bird_sounds\bs_ozyegin15_clip025.wav,bird_sounds,,Zoom H4essential,test
const_bozcaada01_clip016.wav,construction\const_bozcaada01_clip016.wav,construction,2.0,Zoom H4essential,test
tr_aurangabad01_clip040.wav,traffic\tr_aurangabad01_clip040.wav,traffic,2.0,Zoom H4essential,test
tr_aurangabad01_clip060.wav,traffic\tr_aurangabad01_clip060.wav,traffic,2.0,Zoom H4essential,test
pt_bus01_clip028.WAV,public_transport\pt_bus01_clip028.WAV,public_transport,,Zoom H4essential,test
